model,origin_date,forecast_date,horizon,actual,predicted,error
elastic_net,2024-03-02,2024-03-16,14,-1.4,-1.1049153804779053,0.2950845956802368
elastic_net,2024-03-02,2024-04-01,30,1.2,0.7106935977935791,0.4893064498901367
elastic_net,2024-03-16,2024-03-17,1,-1.0,0.055802106857299805,1.0558021068572998
elastic_net,2024-03-16,2024-03-19,3,-6.3,-4.049766540527344,2.2502336502075195
elastic_net,2024-03-16,2024-03-23,7,-12.5,-9.673616409301758,2.826383590698242
elastic_net,2024-03-16,2024-03-30,14,-1.0,-0.9030935764312744,0.09690642356872559
elastic_net,2024-03-16,2024-04-15,30,5.5,5.355526924133301,0.14447307586669922
elastic_net,2024-03-30,2024-03-31,1,1.1,0.6671872138977051,0.43281280994415283
elastic_net,2024-03-30,2024-04-02,3,2.6,1.6336421966552734,0.9663577079772949
elastic_net,2024-03-30,2024-04-06,7,3.4,2.5608747005462646,0.839125394821167
elastic_net,2024-03-30,2024-04-13,14,3.1,3.930626392364502,0.8306264877319336
elastic_net,2024-03-30,2024-04-29,30,1.9,3.651599407196045,1.7515994310379028
elastic_net,2024-04-13,2024-04-14,1,3.0,3.522324800491333,0.522324800491333
elastic_net,2024-04-13,2024-04-16,3,2.6,3.466437339782715,0.8664374351501465
elastic_net,2024-04-13,2024-04-20,7,3.8,3.183628559112549,0.6163713932037354
elastic_net,2024-04-13,2024-04-27,14,6.4,5.043903350830078,1.3560967445373535
elastic_net,2024-04-13,2024-05-13,30,14.9,12.911979675292969,1.9880199432373047
elastic_net,2024-04-27,2024-04-28,1,6.2,6.071599960327148,0.12839984893798828
elastic_net,2024-04-27,2024-04-30,3,7.0,7.349735736846924,0.34973573684692383
elastic_net,2024-04-27,2024-05-04,7,14.4,12.425580978393555,1.9744186401367188
elastic_net,2024-04-27,2024-05-11,14,12.2,11.55258560180664,0.6474142074584961
elastic_net,2024-04-27,2024-05-27,30,14.1,12.237239837646484,1.8627605438232422
elastic_net,2024-05-11,2024-05-12,1,11.7,10.671838760375977,1.0281610488891602
elastic_net,2024-05-11,2024-05-14,3,9.5,9.371325492858887,0.12867450714111328
elastic_net,2024-05-11,2024-05-18,7,18.7,15.487174034118652,3.212826728820801
elastic_net,2024-05-11,2024-05-25,14,6.6,8.17512035369873,1.575120449066162
elastic_net,2024-05-11,2024-06-10,30,9.7,11.006223678588867,1.3062238693237305
elastic_net,2024-05-25,2024-05-26,1,16.7,14.375627517700195,2.324373245239258
elastic_net,2024-05-25,2024-05-28,3,11.7,10.959331512451172,0.7406682968139648
elastic_net,2024-05-25,2024-06-01,7,17.4,16.088165283203125,1.3118343353271484
elastic_net,2024-05-25,2024-06-08,14,16.3,15.432881355285645,0.8671178817749023
elastic_net,2024-05-25,2024-06-24,30,21.0,18.214767456054688,2.7852325439453125
elastic_net,2024-06-08,2024-06-09,1,11.5,12.352361679077148,0.8523616790771484
elastic_net,2024-06-08,2024-06-11,3,12.1,12.133733749389648,0.033733367919921875
elastic_net,2024-06-08,2024-06-15,7,11.7,11.962539672851562,0.2625398635864258
elastic_net,2024-06-08,2024-06-22,14,18.5,18.093034744262695,0.4069652557373047
elastic_net,2024-06-08,2024-07-08,30,21.9,19.937644958496094,1.9623546600341797
elastic_net,2024-06-22,2024-06-23,1,16.3,15.757802963256836,0.5421962738037109
elastic_net,2024-06-22,2024-06-25,3,18.9,17.04706382751465,1.852935791015625
elastic_net,2024-06-22,2024-06-29,7,17.7,15.01144790649414,2.6885528564453125
elastic_net,2024-06-22,2024-07-06,14,19.8,18.297374725341797,1.50262451171875
elastic_net,2024-06-22,2024-07-22,30,16.2,15.719406127929688,0.4805946350097656
elastic_net,2024-07-06,2024-07-07,1,20.4,18.275053024291992,2.1249465942382812
elastic_net,2024-07-06,2024-07-09,3,20.5,18.87290382385254,1.627096176147461
elastic_net,2024-07-06,2024-07-13,7,22.6,20.184438705444336,2.4155616760253906
elastic_net,2024-07-06,2024-07-20,14,16.6,15.97571086883545,0.6242895126342773
elastic_net,2024-07-06,2024-08-05,30,16.6,16.671064376831055,0.07106399536132812
elastic_net,2024-07-20,2024-07-21,1,15.4,15.062787055969238,0.33721256256103516
elastic_net,2024-07-20,2024-07-23,3,15.2,14.577865600585938,0.6221342086791992
elastic_net,2024-07-20,2024-07-27,7,20.8,18.560962677001953,2.2390365600585938
elastic_net,2024-07-20,2024-08-03,14,22.4,20.27212905883789,2.127870559692383
elastic_net,2024-07-20,2024-08-19,30,12.4,12.908897399902344,0.5088977813720703
elastic_net,2024-08-03,2024-08-04,1,17.9,17.532228469848633,0.3677711486816406
elastic_net,2024-08-03,2024-08-06,3,15.9,15.607549667358398,0.292449951171875
elastic_net,2024-08-03,2024-08-10,7,15.4,14.468141555786133,0.9318580627441406
elastic_net,2024-08-03,2024-08-17,14,19.3,18.128847122192383,1.171152114868164
elastic_net,2024-08-03,2024-09-02,30,12.4,12.246336936950684,0.15366268157958984
elastic_net,2024-08-17,2024-08-18,1,14.8,15.147711753845215,0.34771156311035156
elastic_net,2024-08-17,2024-08-20,3,13.0,12.872488975524902,0.12751102447509766
elastic_net,2024-08-17,2024-08-24,7,18.0,15.496009826660156,2.5039901733398438
elastic_net,2024-08-17,2024-08-31,14,18.5,15.898764610290527,2.6012353897094727
elastic_net,2024-08-17,2024-09-17,30,20.3,17.729780197143555,2.570219039916992
elastic_net,2024-08-31,2024-09-01,1,13.1,12.37755012512207,0.7224502563476562
elastic_net,2024-08-31,2024-09-03,3,16.8,15.100346565246582,1.6996526718139648
elastic_net,2024-08-31,2024-09-08,7,8.1,8.990818977355957,0.8908185958862305
elastic_net,2024-08-31,2024-09-15,14,19.3,17.176464080810547,2.12353515625
elastic_net,2024-08-31,2024-10-02,30,10.2,9.75041675567627,0.4495830535888672
elastic_net,2024-09-15,2024-09-16,1,20.0,17.499481201171875,2.500518798828125
elastic_net,2024-09-15,2024-09-18,3,18.6,16.161582946777344,2.438417434692383
elastic_net,2024-09-15,2024-09-23,7,10.5,10.560918807983398,0.06091880798339844
elastic_net,2024-09-15,2024-09-30,14,11.4,10.543627738952637,0.8563718795776367
elastic_net,2024-09-15,2024-10-16,30,4.6,4.005954265594482,0.5940456390380859
elastic_net,2024-09-30,2024-10-01,1,13.9,12.501411437988281,1.3985881805419922
elastic_net,2024-09-30,2024-10-03,3,14.7,12.761749267578125,1.9382505416870117
elastic_net,2024-09-30,2024-10-07,7,6.1,5.841980934143066,0.25801897048950195
elastic_net,2024-09-30,2024-10-14,14,4.4,4.171038627624512,0.22896146774291992
elastic_net,2024-09-30,2024-10-30,30,14.0,8.718338012695312,5.2816619873046875
elastic_net,2024-10-14,2024-10-15,1,5.2,4.376409530639648,0.8235902786254883
elastic_net,2024-10-14,2024-10-17,3,7.0,6.112812519073486,0.8871874809265137
elastic_net,2024-10-14,2024-10-21,7,12.8,10.254903793334961,2.5450963973999023
elastic_net,2024-10-14,2024-10-28,14,-1.9,-0.5725581645965576,1.3274418115615845
elastic_net,2024-10-14,2024-11-13,30,0.5,0.4306812286376953,0.06931877136230469
elastic_net,2024-10-28,2024-10-29,1,4.5,2.709407329559326,1.7905926704406738
elastic_net,2024-10-28,2024-10-31,3,4.1,2.5581607818603516,1.5418391227722168
elastic_net,2024-10-28,2024-11-04,7,6.5,4.420964241027832,2.079035758972168
elastic_net,2024-10-28,2024-11-11,14,1.6,0.7856490612030029,0.814350962638855
elastic_net,2024-10-28,2024-11-27,30,-2.0,-2.6133005619049072,0.6133005619049072
